,timestamp,open,high,low,close,volume
1581,2021-08-12,1.0106,1.045,0.9222,0.966,990869466.08
1582,2021-08-13,0.9661,1.0968,0.9501,1.0901,674407528.31
1583,2021-08-14,1.0901,1.31,1.0691,1.2791,1408060485.32
1584,2021-08-15,1.2788,1.35,1.2252,1.2839,1155282513.71
1585,2021-08-16,1.2838,1.3288,1.1432,1.1855,912003805.45
1586,2021-08-17,1.1855,1.2479,1.085,1.0978,893360572.36
1587,2021-08-18,1.098,1.1963,1.0501,1.1431,870414538.26
1588,2021-08-19,1.143,1.2355,1.0895,1.2347,723276976.29
1589,2021-08-20,1.2347,1.2897,1.1992,1.2629,594584554.01
1590,2021-08-21,1.2629,1.2835,1.2,1.2158,394160040.58
1591,2021-08-22,1.2158,1.2557,1.1776,1.226,360176161.72
1592,2021-08-23,1.2258,1.3046,1.2024,1.2457,661403795.74
1593,2021-08-24,1.2456,1.2658,1.1212,1.1353,637760055.93
1594,2021-08-25,1.1353,1.1779,1.1073,1.1735,530858362.99
1595,2021-08-26,1.1735,1.1866,1.0636,1.0712,569965192.92
1596,2021-08-27,1.0713,1.1926,1.0501,1.1918,565739468.35
1597,2021-08-28,1.1918,1.198,1.1329,1.1459,314618250.83
1598,2021-08-29,1.1458,1.1683,1.112,1.1408,313294895.0
1599,2021-08-30,1.1408,1.1488,1.0946,1.1002,364996870.0
1600,2021-08-31,1.1005,1.2441,1.0907,1.1856,709823003.3
1601,2021-09-01,1.1856,1.2384,1.158,1.2362,469917987.0
1602,2021-09-02,1.2362,1.295,1.2216,1.2533,501596506.82
1603,2021-09-03,1.2533,1.3235,1.2189,1.2907,526413570.07
1604,2021-09-04,1.2906,1.2972,1.2352,1.2548,355870711.0
1605,2021-09-05,1.2548,1.3125,1.2361,1.3076,335187953.0
1606,2021-09-06,1.3075,1.4151,1.3065,1.3894,710855257.92
1607,2021-09-07,1.3894,1.3922,0.9524,1.1292,1297978123.89
1608,2021-09-08,1.129,1.148,1.0133,1.0998,794455994.0
1609,2021-09-09,1.0999,1.1377,1.0619,1.0868,604426508.0
1610,2021-09-10,1.0868,1.245,1.03,1.0552,901671116.0
1611,2021-09-11,1.0552,1.12,1.0503,1.0787,336502704.0
1612,2021-09-12,1.0788,1.1276,1.0576,1.1181,324049191.0
1613,2021-09-13,1.1181,1.1266,1.025,1.0643,510682363.0
1614,2021-09-14,1.0644,1.0978,1.0566,1.0963,275908113.0
1615,2021-09-15,1.0962,1.13,1.0784,1.1207,289063987.0
1616,2021-09-16,1.1207,1.13,1.0662,1.0902,302954441.0
1617,2021-09-17,1.0903,1.1025,1.0509,1.0661,297933223.0
1618,2021-09-18,1.0663,1.0952,1.0562,1.0751,195352031.0
1619,2021-09-19,1.0752,1.0837,1.0383,1.0483,211015299.0
1620,2021-09-20,1.0483,1.0497,0.8738,0.9216,837287959.74
1621,2021-09-21,0.9216,0.9593,0.8582,0.8743,632313366.81
1622,2021-09-22,0.874,1.0094,0.8679,1.0033,606417695.0
1623,2021-09-23,1.0033,1.017,0.9676,1.0016,409673892.0
1624,2021-09-24,1.0016,1.0027,0.8858,0.944,605329486.0
1625,2021-09-25,0.9442,0.9577,0.9163,0.94,347043937.0
1626,2021-09-26,0.9399,0.9567,0.8915,0.9436,384081774.0
1627,2021-09-27,0.9436,0.9818,0.9194,0.9218,350234819.0
1628,2021-09-28,0.9217,0.9431,0.8903,0.8928,313521537.0
1629,2021-09-29,0.8928,0.9941,0.8861,0.9268,459660796.0
1630,2021-09-30,0.9266,0.964,0.9217,0.9533,332911904.0
1631,2021-10-01,0.9535,1.0695,0.9443,1.0422,644378881.0
1632,2021-10-02,1.0422,1.0733,1.0079,1.0359,398398944.0
1633,2021-10-03,1.0359,1.0884,1.021,1.0552,410176280.0
1634,2021-10-04,1.0552,1.0596,1.0059,1.0425,416467677.0
1635,2021-10-05,1.0429,1.088,1.038,1.0839,429469278.0
1636,2021-10-06,1.084,1.1081,1.0171,1.0765,509214129.0
1637,2021-10-07,1.0766,1.0942,1.0423,1.0678,410868906.0
1638,2021-10-08,1.0677,1.0927,1.0539,1.0636,335486636.0
1639,2021-10-09,1.0636,1.2089,1.0565,1.1604,678027224.72
1640,2021-10-10,1.1604,1.23,1.1262,1.1352,647048690.0
1641,2021-10-11,1.1352,1.182,1.1017,1.1364,429676031.0
1642,2021-10-12,1.1363,1.1364,1.0634,1.1018,455399313.0
1643,2021-10-13,1.1017,1.1387,1.075,1.1275,403291632.0
1644,2021-10-14,1.1277,1.16,1.1174,1.1336,353714419.0
1645,2021-10-15,1.1335,1.1656,1.0914,1.1413,573654581.0
1646,2021-10-16,1.1415,1.1869,1.13,1.1343,339530696.0
1647,2021-10-17,1.1343,1.1407,1.0172,1.0944,384414867.0
1648,2021-10-18,1.0943,1.1064,1.0642,1.0827,321174243.0
1649,2021-10-19,1.0827,1.1009,1.0661,1.0911,235324664.0
1650,2021-10-20,1.0911,1.1529,1.0868,1.1455,346122480.0
1651,2021-10-21,1.1451,1.164,1.0851,1.0886,442288500.0
1652,2021-10-22,1.0885,1.1288,1.0739,1.0885,333619107.0
1653,2021-10-23,1.0885,1.1018,1.0763,1.0934,189644449.0
1654,2021-10-24,1.0935,1.0961,1.0522,1.0821,234286648.0
1655,2021-10-25,1.0821,1.1034,1.0778,1.0951,218666074.0
1656,2021-10-26,1.0951,1.1606,1.0905,1.1075,439499263.0
1657,2021-10-27,1.1076,1.1248,0.9483,0.995,914728059.0
1658,2021-10-28,0.9951,1.0816,0.981,1.0579,686113717.0
1659,2021-10-29,1.058,1.0903,1.0409,1.0825,357777322.0
1660,2021-10-30,1.0825,1.1169,1.0611,1.0846,372223050.0
1661,2021-10-31,1.0845,1.1544,1.0689,1.1128,659007943.0
1662,2021-11-01,1.1128,1.1321,1.069,1.0915,381430430.0
1663,2021-11-02,1.0916,1.1468,1.0851,1.1349,398377412.0
1664,2021-11-03,1.1348,1.2363,1.1255,1.2101,838803472.0
1665,2021-11-04,1.21,1.2574,1.1604,1.2004,553456246.0
1666,2021-11-05,1.2004,1.2015,1.1311,1.1581,318649692.0
1667,2021-11-06,1.1581,1.1828,1.1,1.151,260339849.0
1668,2021-11-07,1.1511,1.2374,1.1451,1.2198,371235010.0
1669,2021-11-08,1.2198,1.296,1.2192,1.2815,606055941.0
1670,2021-11-09,1.2815,1.2884,1.2245,1.2571,465127517.0
1671,2021-11-10,1.2572,1.3493,1.1174,1.1902,932520826.0
1672,2021-11-11,1.1902,1.2544,1.1764,1.2142,475284132.0
1673,2021-11-12,1.2142,1.2332,1.1542,1.1883,446863355.0
1674,2021-11-13,1.1884,1.2039,1.167,1.1892,240083101.0
1675,2021-11-14,1.1894,1.1995,1.1675,1.1879,192023307.0
1676,2021-11-15,1.1879,1.2198,1.1651,1.172,266793400.0
1677,2021-11-16,1.172,1.1721,1.0418,1.0877,599544174.0
1678,2021-11-17,1.0877,1.113,1.0588,1.0953,383487232.0
1679,2021-11-18,1.0953,1.17,1.015,1.0406,698664651.0
1680,2021-11-19,1.0406,1.103,1.0174,1.0892,349087574.0
1681,2021-11-20,1.0892,1.1015,1.0594,1.0965,251779916.0
1682,2021-11-21,1.0965,1.0974,1.0544,1.0569,228064131.0
1683,2021-11-22,1.0571,1.071,1.0251,1.0354,307140428.0
1684,2021-11-23,1.0354,1.0715,1.0192,1.0661,341407597.0
1685,2021-11-24,1.0662,1.0735,1.0068,1.0326,344750680.0
1686,2021-11-25,1.0325,1.0647,1.0215,1.0438,312211526.0
1687,2021-11-26,1.0439,1.0467,0.9108,0.9394,659982617.0
1688,2021-11-27,0.9392,0.9656,0.9336,0.9452,224846313.0
1689,2021-11-28,0.9453,0.9692,0.8825,0.9687,336336729.0
1690,2021-11-29,0.9687,1.0019,0.9631,0.9898,303393405.0
1691,2021-11-30,0.9899,1.0304,0.97,0.9983,340017409.0
1692,2021-12-01,0.9984,1.0173,0.9799,0.9899,250291608.0
1693,2021-12-02,0.9898,0.9901,0.9545,0.9716,213172250.0
1694,2021-12-03,0.9715,0.9838,0.89,0.9211,297172193.0
1695,2021-12-04,0.9211,0.9245,0.6,0.8449,1357965897.04
1696,2021-12-05,0.8452,0.862,0.769,0.8045,518767360.0
1697,2021-12-06,0.8045,0.8303,0.7485,0.8255,508644255.0
1698,2021-12-07,0.8256,0.8467,0.8042,0.8154,319504545.0
1699,2021-12-08,0.8154,0.8844,0.8026,0.8622,415004580.0
1700,2021-12-09,0.8623,0.9361,0.8319,0.8583,684730305.0
1701,2021-12-10,0.8583,0.8829,0.7914,0.7992,496512579.0
1702,2021-12-11,0.7992,0.8445,0.7844,0.8392,284945414.0
1703,2021-12-12,0.8391,0.8572,0.8088,0.8393,224450903.0
1704,2021-12-13,0.8394,0.8444,0.7601,0.7818,378446930.0
1705,2021-12-14,0.782,0.8214,0.7717,0.8103,352693472.0
1706,2021-12-15,0.8102,0.84,0.777,0.8262,354116180.0
1707,2021-12-16,0.8262,0.8364,0.8028,0.8051,206133176.0
1708,2021-12-17,0.8053,0.8322,0.7754,0.7966,260108143.0
1709,2021-12-18,0.7967,0.8347,0.791,0.8262,170671362.0
1710,2021-12-19,0.8263,0.8485,0.819,0.835,163876270.0
1711,2021-12-20,0.835,0.915,0.8241,0.8798,555435824.0
1712,2021-12-21,0.8799,0.961,0.8527,0.9467,471318013.0
1713,2021-12-22,0.9466,0.9738,0.923,0.9537,401407051.0
1714,2021-12-23,0.9538,1.0167,0.9372,0.9941,479436230.0
1715,2021-12-24,0.9941,0.9966,0.8964,0.9115,567234092.0
1716,2021-12-25,0.9114,0.935,0.8981,0.9252,250074945.0
1717,2021-12-26,0.9252,0.9334,0.9052,0.92,163438501.0
1718,2021-12-27,0.92,0.956,0.9141,0.9269,236282371.0
1719,2021-12-28,0.9269,0.9269,0.8456,0.8515,321266081.0
1720,2021-12-29,0.8516,0.8645,0.81,0.8171,306520880.0
1721,2021-12-30,0.8172,0.86,0.802,0.8386,262671659.0
1722,2021-12-31,0.8385,0.8545,0.8025,0.8297,239829934.0
1723,2022-01-01,0.8298,0.8557,0.8297,0.8507,136976730.0
1724,2022-01-02,0.8508,0.8667,0.8372,0.8586,129688032.0
1725,2022-01-03,0.8586,0.8587,0.8213,0.8324,178618617.0
1726,2022-01-04,0.8324,0.8456,0.7794,0.8228,214415744.0
1727,2022-01-05,0.8227,0.8372,0.7092,0.7726,370612510.0
1728,2022-01-06,0.7725,0.7909,0.7377,0.7791,307202277.0
1729,2022-01-07,0.779,0.7808,0.7287,0.7634,372926762.0
865,2022-01-08,0.7634,0.7768,0.7222,0.7452,253028571.0
866,2022-01-09,0.7452,0.7667,0.7381,0.753,151521399.0
1732,2022-01-10,0.753,0.7589,0.6967,0.7399,313080154.0
868,2022-01-11,0.7399,0.7768,0.7306,0.7703,254065075.0
869,2022-01-12,0.7702,0.816,0.757,0.7987,295701910.0
870,2022-01-13,0.7986,0.8024,0.7604,0.768,227833834.0
871,2022-01-14,0.7677,0.8,0.7513,0.7732,221104212.0
872,2022-01-15,0.7733,0.79,0.768,0.7791,138443019.0
873,2022-01-16,0.7791,0.7884,0.768,0.7784,125068081.0
874,2022-01-17,0.7785,0.7805,0.7498,0.7617,181653025.0
875,2022-01-18,0.7616,0.7686,0.7352,0.7509,188367099.0
876,2022-01-19,0.751,0.7533,0.7231,0.7381,190555142.0
877,2022-01-20,0.7381,0.7622,0.7161,0.7199,205931050.0
1743,2022-01-21,0.7199,0.7285,0.6112,0.6368,612944841.0
879,2022-01-22,0.6368,0.6542,0.5489,0.5966,769947907.12
880,2022-01-23,0.5966,0.6352,0.59,0.6283,331234207.0
881,2022-01-24,0.6284,0.6286,0.5524,0.6118,513343471.0
882,2022-01-25,0.6118,0.6243,0.5872,0.618,319618429.0
883,2022-01-26,0.6178,0.6586,0.6047,0.6193,466864710.0
884,2022-01-27,0.6193,0.6247,0.5893,0.6088,292543906.0
885,2022-01-28,0.6089,0.614,0.5916,0.6111,221009653.0
1751,2022-01-29,0.6112,0.6255,0.6083,0.6174,154572094.0
1752,2022-01-30,0.6175,0.6232,0.5973,0.6013,146491081.0
888,2022-01-31,0.6012,0.6242,0.5803,0.6174,213749309.0
889,2022-02-01,0.6174,0.6308,0.6107,0.6284,174300620.0
890,2022-02-02,0.6284,0.6314,0.5955,0.6006,186608762.0
891,2022-02-03,0.6006,0.6116,0.5886,0.6102,168129675.0
